,headline,url,datePublished,Related,doc_id,language,events
88,Kada Kurti gazi jezičku ravnopravnost  – srpski na KiM defakto nepoželjan,https://www.rts.rs/vesti/politika/5851708/kada-kurti-gazi-jezicku-ravnopravnost--srpski-na-kim-defakto-nepozeljan.html,"petak, 19. dec 2025, 21:15 -> 21:19",vezano za proteste,88,sr,[]
89,Dačić sa zvaničnicima Malija o saradnji dve zemlje,https://www.rts.rs/vesti/politika/5851819/dacic-sa-zvanicnicima-malija-o-saradnji-dve-zemlje.html,"petak, 19. dec 2025, 20:59 -> 23:40",nije vezano za proteste,89,sr,[]
90,"Tramp potpisao zakon o nacionalnoj odbrani, dokument se bavi i Srbijom i Zapadnim Balkanom",https://www.rts.rs/vesti/svet/5851689/tramp-potpisao-zakon-o-nacionalnoj-odbrani-dokument-se-bavi-i-srbijom-i-zapadnim-balkanom.html,"petak, 19. dec 2025, 18:55 -> 20:05",vezano za proteste,90,und,[]
91,Ministarstvo spoljnih poslova osuđuje odluku Bahama da prizna  jednostrano proglašenu nezavisnost Kosova,https://www.rts.rs/vesti/politika/5851638/bahami-ministarstvo-spoljnih-poslova-srbija-kosovo-i-metohija.html,"petak, 19. dec 2025, 18:19 -> 18:41",vezano za proteste,91,sr,[]
92,Brnabić: Meni je poseban ponos da budem u timu Aleksandra Vučića,https://www.rts.rs/vesti/politika/5851533/brnabic-meni-je-poseban-ponos-da-budem-u-timu-aleksandra-vucica.html,"petak, 19. dec 2025, 16:51 -> 17:27",vezano za proteste,92,sr,[]
93,Marinika Tepić iznela niz optužbi na račun Ane Brnabić,https://www.rts.rs/vesti/politika/5851474/marinika-tepic-ana-brnabic-aleksandar-vucic.html,"petak, 19. dec 2025, 16:00 -> 16:41",vezano za proteste,93,sr,[]
94,Brnabić: Odluka članova Saveta REM-a da podnesu ostavke loša i neodgovorna,https://www.rts.rs/vesti/politika/5851338/brnabic-odluka-clanova-saveta-rem-a-da-podnesu-ostavke-losa-i-neodgovorna.html,"petak, 19. dec 2025, 14:22 -> 15:42",vezano za proteste,94,sr,[]
95,Fon Bekerat: Države EU će sledeće godine ponovo razmatrati otvaranje Klastera 3,https://www.rts.rs/vesti/politika/5851312/fon-bekerat-evropska-unija-klaster-tri.html,"petak, 19. dec 2025, 14:09 -> 14:26",vezano za proteste,95,sr,[]
96,"Četvrtkom u 9: EU za sve, da li i za Srbiju – četiri godine bez napretka",https://www.rts.rs/vesti/politika/5850849/cetvrtkom-u-9-eu-za-sve-da-li-i-za-srbiju--cetiri-godine-bez-napretka.html,"četvrtak, 18. dec 2025, 22:47 -> 23:36",vezano za proteste,96,sr,[]
97,Od IPA fondova do infrastrukture – uloga EU u razvoju Srbije,https://www.rts.rs/vesti/politika/5850760/evropa-unija-fondovi-ipa-srbija-ulaganja.html,"četvrtak, 18. dec 2025, 20:00 -> 21:32",vezano za proteste,97,sr,[]
98,Macut odgovorio rektoru Đokiću: Ne postoje realni razlozi za odlaganje SPIRI,https://www.rts.rs/vesti/politika/5850812/macut-djokic-rektor-spiri-pismo.html,"četvrtak, 18. dec 2025, 19:50 -> 21:00",nije vezano za proteste,98,sr,[]
99,Opštine na severu KiM istupile iz Asocijacije kosovskih opština,https://www.rts.rs/vesti/politika/5850704/kosovo-metohija-asocijacija-pristina.html,"četvrtak, 18. dec 2025, 15:42 -> 21:17",vezano za proteste,99,sr,[]
100,"Objavljeni preliminarni rezultati lokalnih izbora u Sečnju, SNS osvojila 15 mandata",https://www.rts.rs/vesti/politika/5850591/lokalni-izbori-u-secnju.html,"četvrtak, 18. dec 2025, 14:44 -> 14:59",vezano za proteste,100,sr,"[{'event_type': 'election', 'trigger': 'l""preliminarni rezultati lokalnih izbora', 'locations': ['Sečanj'], 'actors': ['SNS'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'SNS osvojila 15 mandata'}]"
101,"Pokazna vežba pripadnika SAJ-a u Batajnici, prisustvao predsednik Vučić",https://www.rts.rs/vesti/politika/5850419/pokazna-vezba-pripadnika-saj-a-u-batajnici-prisustvao-predsednik-vucic.html,"četvrtak, 18. dec 2025, 13:35 -> 19:51",vezano za proteste,101,sr,[]
102,Stefanović: Srbija mora u EU zbog svojih građana,https://www.rts.rs/vesti/politika/5850358/stefanovic-srbija-mora-u-eu-zbog-svojih-gradjana.html,"četvrtak, 18. dec 2025, 12:59 -> 13:47",vezano za proteste,102,sr,[]
103,Predsednik Vučić sa Džefrijem Saksom: Razgovarali smo o globalnoj situaciji i regionalnim prilikama,https://www.rts.rs/vesti/politika/5850196/predsednik-vucic-sa-dzefrijem-saksom-razgovarali-smo-o-globalnoj-situaciji-i-regionalnim-prilikama.html,"četvrtak, 18. dec 2025, 11:00 -> 11:07",nije vezano za proteste,103,sr,[]
104,"Priština, podignuta optužnica protiv osumnjičenog za navodne ratne zločine u Mališevu",https://www.rts.rs/vesti/politika/5850183/pristina-podignuta-optuznica-protiv-osumnjicenog-za-navodne-ratne-zlocine-u-malisevu.html,"četvrtak, 18. dec 2025, 10:47 -> 10:50",vezano za proteste,104,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'optužnica', 'locations': ['Priština'], 'actors': ['osumnjičeni'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Ratni zločini u Mališevu'}]"
105,Vučić: Uskoro otvaramo ambasadu u Tbilisiju; Kavelašvili: Nadam se da će odnosi Gruzije i Srbije biti još bliži,https://www.rts.rs/vesti/politika/5850105/vucic-uskoro-otvaramo-ambasadu-u-tbilisiju-kavelasvili-nadam-se-da-ce-odnosi-gruzije-i-srbije-biti-jos-blizi.html,"četvrtak, 18. dec 2025, 10:30 -> 15:50",vezano za proteste,105,sr,[]
106,Debata o klasteru 3 – hoće li se klima nepoverenja promeniti za vreme kiparskog predsedavanja Savetu EU,https://www.rts.rs/vesti/politika/5850136/debata-o-klasteru-3--hoce-li-se-klima-nepoverenja-promeniti-za-vreme-kiparskog-predsedavanja-savetu-eu.html,"četvrtak, 18. dec 2025, 09:15 -> 14:57",vezano za proteste,106,sr,[]
107,Radojević: Očekujemo još ubedljiviju pobedu Srpske liste na izborima 28. decembra,https://www.rts.rs/vesti/politika/5850118/radojevic-ocekujemo-jos-ubedljiviju-pobedu-srpske-liste-na-izborima-28-decembra.html,"četvrtak, 18. dec 2025, 08:30 -> 11:04",vezano za proteste,107,sr,"[{'event_type': 'election', 'trigger': 'izborima 28. decembra', 'locations': [], 'actors': ['Srpska lista'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Očekuje ubedljiviju pobedu'}]"
108,Na ponovljenim izborima na jednom biračkom mestu u Sečnju najviše glasova listi SNS-a,https://www.rts.rs/vesti/politika/5850126/na-ponovljenim-izborima-na-jednom-birackom-mestu-u-secnju-najvise-glasova-listi-sns-a.html,"četvrtak, 18. dec 2025, 08:04 -> 08:07",vezano za proteste,108,sr,"[{'event_type': 'election', 'trigger': 'ponovljenim izborima', 'locations': ['Sečanj'], 'actors': ['SNS'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Najviše glasova dobila lista SNS-a'}]"
109,Polemika poslanika vlasti i opozicije o klasteru 3; izabrano pet sudija Ustavnog suda,https://www.rts.rs/vesti/politika/5849937/skupstina-srbije-rasprava-eu-srbija.html,"četvrtak, 18. dec 2025, 05:20 -> 20:05",vezano za proteste,109,sr,[]
110,Fon der Lajen: Proširenje EU je investicija u zajedničku bezbednost i slobodu,https://www.rts.rs/vesti/politika/5850010/fon-der-lajen-prosirenje-eu-je-investicija-u-zajednicku-bezbednost-i-slobodu.html,"sreda, 17. dec 2025, 22:46 -> 22:56",vezano za proteste,110,sr,[]
111,Lumturije Ameti povukla kandidaturu za članstvo u Savetu REM-a,https://www.rts.rs/vesti/politika/5850005/rem-nacionalne-manjine-savet-albanaca.html,"sreda, 17. dec 2025, 22:25 -> 22:59",nije vezano za proteste,111,sr,"[{'event_type': 'resignation', 'trigger': 'povukla kandidaturu', 'locations': [], 'actors': ['Lumturije Ameti'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Kandidatura za članstvo u Savetu REM-a'}]"
112," Zatvoreno biračko mesto na kojem su ponovljeni izbori u Sečnju, izlaznost skoro 70 odsto",https://www.rts.rs/vesti/politika/5849977/-zatvoreno-biracko-mesto-na-kojem-su-ponovljeni-izbori-u-secnju-izlaznost-skoro-70-odsto.html,"sreda, 17. dec 2025, 20:52 -> 21:05",vezano za proteste,112,sr,"[{'event_type': 'election', 'trigger': 'ponovljeni izbori', 'locations': ['Sečanj'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Izlaznost skoro 70%'}]"
113,Usvojena zajednička Deklaracija na samitu Evropska unija – Zapadni Balkan u Briselu,https://www.rts.rs/vesti/politika/5849971/deklaracije-eu-zapadni-balkan-samit-brisel.html,"sreda, 17. dec 2025, 20:46 -> 21:25",vezano za proteste,113,sr,[]
114,Premijer Macut u Vrnjačkoj Banji: Infrastruktura i primarna zdravstvena zaštita u fokusu,https://www.rts.rs/vesti/politika/5849933/premijer-macut-u-vrnjackoj-banji-infrastruktura-i-primarna-zdravstvena-zastita-u-fokusu.html,"sreda, 17. dec 2025, 19:50 -> 19:52",vezano za proteste,114,sr,[]
115,"Četiri godine odlaganja, zašto klaster 3 i dalje ostaje zatvoren za Srbiju",https://www.rts.rs/vesti/politika/5849894/cetiri-godine-odlaganja-zasto-klaster-3-i-dalje-ostaje-zatvoren-za-srbiju.html,"sreda, 17. dec 2025, 19:45 -> 21:59",vezano za proteste,115,sr,[]
116,Na KiM počela kampanja za izbore 28. decembra; Srpska lista: Važan svaki glas za opstanak srpskog naroda,https://www.rts.rs/vesti/politika/5849923/parlamentarni-izbori-kim-srpska-lista-severna-mitrovica.html,"sreda, 17. dec 2025, 19:30 -> 21:31",vezano za proteste,116,sr,"[{'event_type': 'election', 'trigger': 'izbore 28. decembra', 'locations': [], 'actors': ['Srpska lista'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Početak kampanje'}]"
117,Orban: Tretman EU prema Srbiji je sramotan; Fico: Srbiju kažnjavaju zbog njenih suverenih stavova,https://www.rts.rs/vesti/politika/5849944/klaster-3-brisel-orban-fico.html,"sreda, 17. dec 2025, 19:09 -> 22:25",vezano za proteste,117,sr,[]
118,"Predsednik Gruzije Mihail Kavelašvili doputovao u zvaničnu posetu Srbiji, dočekao ga ministar Đurić",https://www.rts.rs/vesti/politika/5849939/predsednik-gruzije-mihail-kavelasvili-doputovao-u-zvanicnu-posetu-srbiji-docekao-ga-ministar-djuric.html,"sreda, 17. dec 2025, 18:46 -> 21:16",nije vezano za proteste,118,sr,"[{'event_type': 'international_reaction', 'trigger': 'doputovao u zvaničnu posetu', 'locations': ['Srbija'], 'actors': ['Predsednik Gruzije Mihail Kavelašvili', 'ministar Đurić'], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
119, Otvoren novi pešački most na Ibru između južnog i severnog dela Mitrovice,https://www.rts.rs/vesti/politika/5849912/kosovska-mitrovica-novi-pesacki-most.html,"sreda, 17. dec 2025, 17:17 -> 18:56",vezano za proteste,119,sr,[]
120,RIK: Poslanički mandat dodeljen Milanu Glušcu posle ostavke Tomaševića,https://www.rts.rs/vesti/politika/5849794/rik-skupstina-srbije-mandat-dejan-tomasevic.html,"sreda, 17. dec 2025, 14:40 -> 14:50",vezano za proteste,120,sr,"[{'event_type': 'resignation', 'trigger': 'ostavke Tomaševića', 'locations': [], 'actors': ['Milan Glušac', 'Tomašević'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Poslanički mandat dodeljen posle ostavke'}]"
121,PSG i ZLF: Odluka o neodlasku na Samit EU-Zapadni Balkan protiv interesa građana Srbije,https://www.rts.rs/vesti/politika/5849762/psg-zeleno-levi-front-samit-eu-zapadni-balkan.html,"sreda, 17. dec 2025, 13:59 -> 14:18",vezano za proteste,121,sr,[]
122,Fon Bekerat: Važno što se u izjavi Vučića vidi poruka da Srbija nastavlja evropski put,https://www.rts.rs/vesti/politika/5849729/fon-bekerat-vazno-sto-se-u-izjavi-vucica-vidi-poruka-da-srbija-nastavlja-evropski-put.html,"sreda, 17. dec 2025, 13:51 -> 17:33",vezano za proteste,122,sr,[]
123,"Nastavljeno suđenje u slučaju Banjska, pročitan iskaz svedoka",https://www.rts.rs/vesti/politika/5849571/nastavljeno-sudjenje-u-slucaju-banjska-procitan-iskaz-svedoka.html,"sreda, 17. dec 2025, 12:27 -> 13:00",vezano za proteste,123,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'suđenje', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Pročitan iskaz svedoka u slučaju Banjska'}]"
124,Priština kupuje američke artiljerijske sisteme,https://www.rts.rs/vesti/politika/5849532/pristina-kupuje-americke-artiljerijske-sisteme.html,"sreda, 17. dec 2025, 11:40 -> 11:43",vezano za proteste,124,sr,[]
125,Skupština Novog Sada usvojila budžet za 2026. godinu,https://www.rts.rs/vesti/politika/5849515/novi-sad-skupstina-grad-budzet-sednica.html,"sreda, 17. dec 2025, 11:22 -> 16:36",vezano za proteste,125,sr,"[{'event_type': 'government_response_policy', 'trigger': 'usvojila budžet', 'locations': ['Novi Sad'], 'actors': ['Skupština Novog Sada'], 'time_mentions': ['2026. godina'], 'confidence': 0.9, 'notes': None}]"
126,Skupština AP Vojvodine usvojila budžet za 2026. godinu,https://www.rts.rs/vesti/politika/5849506/skupstina-vojvodina-dnevni-red.html,"sreda, 17. dec 2025, 11:16 -> 19:06",vezano za proteste,126,sr,"[{'event_type': 'government_response_policy', 'trigger': 'usvojila budžet', 'locations': ['AP Vojvodina'], 'actors': [], 'time_mentions': ['2026. godina'], 'confidence': 0.9, 'notes': None}]"
127,Džefri Saks: Kada se Putin i Tramp budu dogovorili i Srbija će moći da odahne,https://www.rts.rs/vesti/politika/5849482/dzefri-saks-kada-se-putin-i-tramp-budu-dogovorili-i-srbija-ce-moci-da-odahne.html,"sreda, 17. dec 2025, 10:32 -> 10:45",vezano za proteste,127,sr,[]
128,Počinje predizborna kampanja za vanredne izbore na KiM,https://www.rts.rs/vesti/politika/5849424/kosovo-metohija-kampanja-izbori.html,"sreda, 17. dec 2025, 07:15 -> 07:34",vezano za proteste,128,sr,"[{'event_type': 'election', 'trigger': 'predizborna kampanja', 'locations': ['KiM'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Za vanredne izbore'}]"
129,Klaster 3 opet na čekanju; Zečević o odluci EU i izostanku Srbije sa samita u Briselu,https://www.rts.rs/vesti/politika/5849422/klaster-3-opet-na-cekanju-zecevic-o-odluci-eu-i-izostanku-srbije-sa-samita-u-briselu.html,"sreda, 17. dec 2025, 07:09 -> 17:50",vezano za proteste,129,sr,[]
130,Danas se ponavlja glasanje na biračkom mestu broj osam u Sečnju,https://www.rts.rs/vesti/politika/5849415/izbori-secanj.html,"sreda, 17. dec 2025, 06:11 -> 06:33",vezano za proteste,130,sr,"[{'event_type': 'election', 'trigger': 'ponavlja glasanje', 'locations': ['Sečanj'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Na biračkom mestu broj osam'}]"
131,Oštra diskusija u Skupštini o odluci Vučića da ne ide u Brisel; završena rasprava o kandidatima za sudije US,https://www.rts.rs/vesti/politika/5849392/skupstina-srbije-ustavni-sud-sudije-rasprava-samit-eu-brisel.html,"sreda, 17. dec 2025, 05:55 -> 20:52",vezano za proteste,131,sr,[]
132,"EU odlaže odluku o otvaranju klastera 3 –  napredak Srbije prepoznat, ali nedovoljan",https://www.rts.rs/vesti/politika/5849355/evropska-unija-evrointegracije-srbija-.html,"utorak, 16. dec 2025, 19:57 -> 00:38",nije vezano za proteste,132,sr,[]
133,"Vučić za RTS: Jedna velika kompanija i ruska strana učestvuju u dogovorima o NIS-u, nadam se odgovoru u narednih pet dana",https://www.rts.rs/vesti/politika/5849334/vucic-nis-generalstab.html,"utorak, 16. dec 2025, 19:35 -> 21:36",vezano za proteste,133,sr,[]
134, Bocan-Harčenko: Na Srbiju se vrši pritisak da prekine saradnju sa ruskim kompanijama,https://www.rts.rs/vesti/politika/5849277/bocan-harcenko-nis.html,"utorak, 16. dec 2025, 18:05 -> 19:41",vezano za proteste,134,sr,[]
135,Šest osoba uhapšeno u Obiliću zbog rušenja spomenika na pravoslavnom groblju,https://www.rts.rs/vesti/politika/5848952/obilic-rusenje-spomenici-plemetina.html,"utorak, 16. dec 2025, 12:11 -> 16:59",vezano za proteste,135,sr,"[{'event_type': 'arrest', 'trigger': 'hapšenje', 'locations': ['Obilić'], 'actors': ['šest osoba'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Rušenje spomenika'}]"
136,"Vučić o Generalštabu: Izgubili smo investiciju vrednu 750 miliona evra, podneću krivične prijave protiv svih koji su učestvovali u toj hajci",https://www.rts.rs/vesti/politika/5848946/vucic-o-generalstabu-izgubili-smo-investiciju-vrednu-750-miliona-evra-podnecu-krivicne-prijave-protiv-svih-koji-su-ucestvovali-u-toj-hajci.html,"utorak, 16. dec 2025, 12:02 -> 15:48",vezano za proteste,136,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'krivične prijave', 'locations': [], 'actors': ['Vučić'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Investicija Generalštaba'}]"
137,Počelo iznošenje završnih reči na suđenju Slađanu Trajkoviću,https://www.rts.rs/vesti/politika/5848937/pocelo-iznosenje-zavrsnih-reci-na-sudjenju-sladjanu-trajkovicu.html,"utorak, 16. dec 2025, 11:57 -> 13:55",vezano za proteste,137,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'iznošenje završnih reči', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Suđenje Slađanu Trajkoviću'}]"
138,Vučić sa decom iz Vukovara: Koreni su najvažniji oslonac svakog čoveka,https://www.rts.rs/vesti/politika/5848918/vucic-ucenici-vukovar-prijem.html,"utorak, 16. dec 2025, 11:51 -> 12:01",vezano za proteste,138,sr,[]
139,"Vučević: Zajednička integracija Zapadnog Balkana u EU najbolje rešenje, država funkcioniše normalno uprkos sankcijama NIS-u",https://www.rts.rs/vesti/politika/5848765/vucevic-milos-srbija-evropska-unija-.html,"utorak, 16. dec 2025, 08:45 -> 09:26",vezano za proteste,139,sr,[]
140,"Sednica Skupštine, poslanici raspravljali o kandidatima za sudije Ustavnog suda",https://www.rts.rs/vesti/politika/5848704/sednica-skupstine-dnevni-red.html,"utorak, 16. dec 2025, 05:30 -> 19:04",vezano za proteste,140,sr,[]
141,Tri grupe zemalja imaju tri različita stava u vezi sa klasterom 3 – može li Srbija da dobije zeleno svetlo,https://www.rts.rs/vesti/politika/5848680/tri-grupe-zemalja-imaju-tri-razlicita-stava-u-vezi-sa-klasterom-3--moze-li-srbija-da-dobije-zeleno-svetlo.html,"utorak, 16. dec 2025, 05:30 -> 15:27",vezano za proteste,141,sr,[]
142,Selaković o optužnom predlogu TOK-a: Radujem se suđenju,https://www.rts.rs/vesti/politika/5848722/selakovic-o-optuznom-predlogu-tok-a-radujem-se-sudjenju.html,"ponedeljak, 15. dec 2025, 21:15 -> 21:37",vezano za proteste,142,sr,[]
143,Skupštinski odbor ocenio da su predlozi kandidata za sudije Ustavnog suda u skladu sa Ustavom,https://www.rts.rs/vesti/politika/5848633/odbor-predlozi-kandidati-ustavni-sud.html,"ponedeljak, 15. dec 2025, 18:34 -> 18:49",vezano za proteste,143,sr,[]
144, Treće OJT i tužilac Stamenković odgovaraju Mrdiću,https://www.rts.rs/vesti/politika/5848579/-trece-ojt-i-tuzilac-stamenkovic-odgovaraju-mrdicu.html,"ponedeljak, 15. dec 2025, 17:27 -> 18:11",vezano za proteste,144,sr,[]
145,Dolovac: Neistinite tvrdnje Mrdića da sam zaštitila rođaka,https://www.rts.rs/vesti/politika/5848546/dolovac-neistinite-tvrdnje-mrdica-da-sam-zastitila-rodjaka.html,"ponedeljak, 15. dec 2025, 16:41 -> 16:52",nije vezano za proteste,145,sr,[]
146,DRI: Gradska uprava za građevinsko zemljište Novog Sada napravila propuste u nabavkama ,https://www.rts.rs/vesti/politika/5848506/dri-gradska-uprava-za-gradjevinsko-zemljiste-novog-sada-napravila-propuste-u-nabavkama-.html,"ponedeljak, 15. dec 2025, 15:25 -> 15:36",vezano za proteste,146,sr,[]
147,Odbor usvojio izveštaj o radu MUP-a; Dačić: Očuvan stabilan javni red i mir,https://www.rts.rs/vesti/politika/5848467/dacic-odbor-javni-red-i-mir-.html,"ponedeljak, 15. dec 2025, 14:34 -> 16:08",vezano za proteste,147,sr,[]
148,Ministar Stanković na skupštinskom odboru: Odvojiti obrazovanje od politike,https://www.rts.rs/vesti/politika/5848472/odbor-skupstina-dejan-vuk-stankovic.html,"ponedeljak, 15. dec 2025, 14:31 -> 16:24",nije vezano za proteste,148,sr,[]
